,text,sentiments
2620,"The meal was decent; not the best, but not bad either.",0
2621,"The movie had some good moments, but it was forgettable overall.",0
2622,"The new restaurant opened, but the reviews are mixed.",0
2623,"The movie was okay, but nothing special.",0
2624,I'm neutral about the new restaurant.,0
2625,I'm not sure about the new invention.,0
2626,"The city is nice, but the people are rude.",0
2627,"The service was slow, but the food was good.",0
2628,"I'm neutral about the new policy, needs more details.",0
2629,"The hotel room was clean and comfortable, but the bed was a bit too firm for my liking.",0
2630,The weather today is sunny with a high of 75.,0
2631,"The food at the cafeteria is just okay. It's not great, but it's not bad either.",0
2632,"The book was a bit boring, but it was still an interesting read.",0
2633,"The hotel room was nice, but it was really expensive.",0
2634,"The food at the restaurant was just okay. It was not great, but it was not bad either.",0
2635,"The movie was okay, nothing special.",0
2636,"The product is just average, nothing to write home about.",0
2637,"The weather was decent, not too hot or cold.",0
2638,I'm neutral about the new restaurant.,0
2639,"The product is just okay, nothing special.",0
2640,"The hotel was okay, nothing special but it got the job done.",0
2641,"The food at the cafe was mediocre, nothing to rave about.",0
2642,"The hotel breakfast was okay, not much variety.",0
2643,"The hotel amenities were nice, but nothing special.",0
2644,"The product was average, not impressed or disappointed.",0
2645,"It's okay, I guess. Nothing special.",0
2646,"It's alright, but there's room for improvement.",0
2647,"The movie was decent, but nothing special.",0
2648,The experience was just average. Not impressed.,0
2649,"It's an okay place to stay, but nothing exceptional.",0
2650,I'm not sure how I feel about this. It's alright.,0
2651,The meeting started on time and ended on time.,0
2652,"It was a sunny day, so I went for a walk in the park.",0
2653,The traffic was heavy and I'm running late.,0
2654,"I'm okay with the price, not too high but not too low either.",0
2655,"I'm considering buying this product, but it's not a necessity.",0
2656,I got the results back and everything checks out.,0
2657,The weather is neither too hot nor too cold; it's just right.,0
2658,I didn't really have any strong feelings about the movie.,0
2659,The park is a peaceful place to take a walk and enjoy nature.,0
2660,The coffee shop has a cozy vibe and a nice selection of drinks.,0
2661,I felt indifferent about the performance; it was neither good nor bad.,0
2662,The weather today is sunny.,0
2663,"The movie was okay, I guess.",0
2664,The new employee seems nice.,0
2665,"The service was slow, but the food was fine.",0
2666,The room was clean and comfortable.,0
2667,"The movie was just average, nothing special.",0
2668,The park is a nice place to relax.,0
2669,"The experience was just okay, not great.",0
2670,"The weather today is neither hot nor cold, just perfect for a walk in the park.",0
2671,"The book was a decent read, but I didn't find it particularly engaging or insightful.",0
2672,"The museum was closed due to maintenance, but the staff was very helpful in providing information.",0
2673,"The store was out of stock of the item I wanted, but the staff suggested a good alternative.",0
2674,"The news report was accurate and unbiased, presenting both sides of the story.",0
2675,"The company's annual report is well-crafted, but it doesn't provide much new information.",0
2676,"The food was okay, not great, but not terrible either. Would not go out of my way to return.",0
2677,"The new policy changes are going to impact our workflow, but I'm hopeful they'll lead to better outcomes.",0
2678,The book was just okay; neither a page-turner nor a complete disaster.,0
2679,The new employee is still settling in and hasn't fully integrated into the team yet.,0
2680,"The feedback on the proposal was mixed, with both positive and negative comments.",0
2681,"The movie was okay, nothing special.",0
2682,I'm neutral about the new restaurant.,0
2683,"The product is decent, but not great.",0
2684,I'm feeling neutral about the whole experience.,0
2685,"The company policy is very clear, so I don't have any concerns about it.",0
2686,"The book was okay, not the best I've read, but not the worst either.",0
2687,"The meeting was scheduled to last an hour, and it ended after 30 minutes without accomplishing anything.",0
2688,"The movie was okay, but it didn't meet my expectations; it was just mediocre.",0
2689,"The food was okay, but it wasn't particularly impressive or disappointing.",0
2690,"The flight was delayed, but the airline provided compensation and snacks, which was decent.",0
2691,"The weather is neither hot nor cold, just typical for this time of year.",0
2692,"The book was an interesting read, but it didn't quite meet my expectations.",0
2693,I don't have a strong opinion about the new policy; it seems reasonable.,0
2694,"The meal was satisfactory, but nothing to write home about.",0
2695,"The movie was okay, but I've seen better. It's not my favorite.",0
2696,The weather is typical for the season; not too exciting.,0
2697,"The traffic was heavy, but I managed to arrive on time.",0
2698,"The movie was okay, it had its moments but overall it was forgettable.",0
2699,"The food at the cafe was mediocre, nothing special.",0
2700,The book was interesting but the ending was a bit disappointing.,0
2701,"The game was fun, but the graphics could be better.",0
2702,"The product is okay, nothing special but it gets the job done.",0
2703,The weather today is sunny.,0
2704,The food at the restaurant was just okay.,0
2705,The hotel was clean and comfortable.,0
2706,"The product was okay, but not worth the price.",0
2707,"The movie was just average, nothing special.",0
2708,The staff at the store were friendly but unhelpful.,0
2709,"The city is a good place to visit, but not to live.",0
2710,The movie was neither particularly good nor bad; it was just okay.,0
2711,The weather today is neither hot nor cold; it's just perfect for a casual outdoor activity.,0
2712,I feel indifferent about the recent policy changes; they don't seem to impact me much.,0
2713,"Today's meeting was productive, but nothing earth-shattering was discussed.",0
2714,"The traffic was heavy, but the drive wasn't too bad once I took an alternate route.",0
2715,"The art exhibit was interesting, but it didn't resonate with me on a personal level.",0
2716,I found today's news uninteresting and didn't gain any new insights.,0
2717,"The meeting was longer than expected, but we managed to cover all necessary points.",0
2718,"The coffee tasted burnt, but the atmosphere in the café was pleasant enough.",0
2719,"The webinar audio quality kept cutting out, but the slides contained good information.",0
2720,"While the plot was predictable, the actors' performances made the movie enjoyable.",0
